Recency,Frequency,Monetary,R,F,M,RFM_Level,RFM_Score,Cluster
17,4,38.42,4,1,1,NEW,6,0
155,4,38.4,2,1,1,CHURN,4,0
429,6,38.4,1,2,1,CHURN,4,1
366,7,38.35,1,2,1,CHURN,4,1
262,6,38.3,2,2,1,CHURN,5,1
87,5,38.3,3,1,1,NEW,5,0
357,8,38.3,1,2,1,CHURN,4,1
197,5,38.29,2,1,1,CHURN,4,0
281,9,38.25,1,3,1,LOYAL,5,1
649,6,38.2,1,2,1,CHURN,4,1
92,6,38.2,3,2,1,NEW,6,0
52,7,38.2,4,2,1,NEW,7,0
396,4,38.2,1,1,1,CHURN,3,1
76,7,38.2,3,2,1,NEW,6,0
44,8,38.2,4,2,1,NEW,7,0
404,2,38.1,1,1,1,CHURN,3,1
405,5,38.0,1,1,1,CHURN,3,1
244,8,37.95,2,2,1,CHURN,5,0
220,6,37.9,2,2,1,CHURN,5,0
227,2,37.9,2,1,1,CHURN,4,1
367,8,37.9,1,2,1,CHURN,4,1
26,10,37.85,4,3,1,CHURN,8,0
455,6,37.8,1,2,1,CHURN,4,1
237,5,37.8,2,1,1,CHURN,4,1
48,9,37.8,4,3,1,CHURN,8,0
136,6,37.75,3,2,1,NEW,6,0
54,9,37.74,4,3,1,CHURN,8,0
369,6,37.73,1,2,1,CHURN,4,1
96,9,37.69,3,3,1,CHURN,7,0
239,7,37.66,2,2,1,CHURN,5,0
8,7,37.65,4,2,1,NEW,7,0
94,5,37.6,3,1,1,NEW,5,0
549,9,37.59,1,3,1,LOYAL,5,1
183,7,37.58,2,2,1,CHURN,5,0
168,5,37.5,2,1,1,CHURN,4,0
438,4,37.5,1,1,1,CHURN,3,1
481,4,37.5,1,1,1,CHURN,3,1
441,4,37.5,1,1,1,CHURN,3,1
137,4,37.4,3,1,1,NEW,5,0
189,6,37.34,2,2,1,CHURN,5,0
278,2,37.2,2,1,1,CHURN,4,1
134,7,37.2,3,2,1,NEW,6,0
102,4,37.2,3,1,1,NEW,5,0
214,9,37.1,2,3,1,LOYAL,6,0
643,4,37.1,1,1,1,CHURN,3,1
336,6,37.1,1,2,1,CHURN,4,1
155,6,37.06,2,2,1,CHURN,5,0
212,6,37.05,2,2,1,CHURN,5,0
263,9,37.0,2,3,1,LOYAL,6,0
101,6,37.0,3,2,1,NEW,6,0
60,8,37.0,3,2,1,NEW,6,0
228,6,36.96,2,2,1,CHURN,5,0
34,6,36.9,4,2,1,NEW,7,0
252,5,36.9,2,1,1,CHURN,4,1
343,6,36.9,1,2,1,CHURN,4,1
493,3,36.8,1,1,1,CHURN,3,1
74,7,36.8,3,2,1,NEW,6,0
63,8,36.8,3,2,1,NEW,6,0
147,11,36.8,2,3,1,LOYAL,6,0
372,8,36.7,1,2,1,CHURN,4,1
290,2,36.7,1,1,1,CHURN,3,1
621,6,36.65,1,2,1,CHURN,4,1
60,4,36.6,3,1,1,NEW,5,0
67,10,36.6,3,3,1,CHURN,7,0
105,5,36.6,3,1,1,NEW,5,0
118,9,36.6,3,3,1,CHURN,7,0
209,7,36.55,2,2,1,CHURN,5,0
140,9,36.54,3,3,1,CHURN,7,0
348,4,36.5,1,1,1,CHURN,3,1
367,6,36.5,1,2,1,CHURN,4,1
69,9,36.5,3,3,1,CHURN,7,0
157,5,36.4,2,1,1,CHURN,4,0
79,8,36.4,3,2,1,NEW,6,0
315,8,36.3,1,2,1,CHURN,4,1
138,3,36.3,3,1,1,NEW,5,0
172,4,36.2,2,1,1,CHURN,4,0
516,6,36.16,1,2,1,CHURN,4,1
567,5,36.1,1,1,1,CHURN,3,1
20,8,36.1,4,2,1,NEW,7,0
0,4,36.1,4,1,1,NEW,6,0
133,9,36.0,3,3,1,CHURN,7,0
192,8,35.96,2,2,1,CHURN,5,0
623,7,35.92,1,2,1,CHURN,4,1
154,9,35.9,2,3,1,LOYAL,6,0
531,3,35.9,1,1,1,CHURN,3,1
45,8,35.9,4,2,1,NEW,7,0
10,9,35.9,4,3,1,CHURN,8,0
325,6,35.8,1,2,1,CHURN,4,1
436,7,35.8,1,2,1,CHURN,4,1
519,4,35.8,1,1,1,CHURN,3,1
444,6,35.76,1,2,1,CHURN,4,1
75,6,35.75,3,2,1,NEW,6,0
194,6,35.7,2,2,1,CHURN,5,0
77,8,35.6,3,2,1,NEW,6,0
315,5,35.59,1,1,1,CHURN,3,1
353,4,35.5,1,1,1,CHURN,3,1
75,8,35.5,3,2,1,NEW,6,0
169,10,35.45,2,3,1,LOYAL,6,0
291,10,35.4,1,3,1,LOYAL,5,1
37,6,35.4,4,2,1,NEW,7,0
152,8,35.4,2,2,1,CHURN,5,0
126,5,35.3,3,1,1,NEW,5,0
131,5,35.25,3,1,1,NEW,5,0
0,10,35.2,4,3,1,CHURN,8,0
227,9,35.2,2,3,1,LOYAL,6,0
6,6,35.1,4,2,1,NEW,7,0
155,4,35.1,2,1,1,CHURN,4,0
532,5,35.1,1,1,1,CHURN,3,1
275,9,35.1,2,3,1,LOYAL,6,1
518,4,35.1,1,1,1,CHURN,3,1
612,5,35.0,1,1,1,CHURN,3,1
207,4,35.0,2,1,1,CHURN,4,0
258,5,35.0,2,1,1,CHURN,4,1
423,7,34.9,1,2,1,CHURN,4,1
401,4,34.8,1,1,1,CHURN,3,1
222,6,34.8,2,2,1,CHURN,5,0
517,4,34.8,1,1,1,CHURN,3,1
404,4,34.8,1,1,1,CHURN,3,1
24,6,34.77,4,2,1,NEW,7,0
395,4,34.7,1,1,1,CHURN,3,1
348,4,34.7,1,1,1,CHURN,3,1
44,7,34.65,4,2,1,NEW,7,0
220,3,34.6,2,1,1,CHURN,4,1
84,6,34.6,3,2,1,NEW,6,0
18,7,34.6,4,2,1,NEW,7,0
220,8,34.5,2,2,1,CHURN,5,0
602,6,34.44,1,2,1,CHURN,4,1
33,8,34.42,4,2,1,NEW,7,0
252,4,34.4,2,1,1,CHURN,4,1
417,8,34.4,1,2,1,CHURN,4,1
108,6,34.4,3,2,1,NEW,6,0
162,6,34.3,2,2,1,CHURN,5,0
15,8,34.3,4,2,1,NEW,7,0
187,6,34.3,2,2,1,CHURN,5,0
420,4,34.24,1,1,1,CHURN,3,1
157,6,34.22,2,2,1,CHURN,5,0
227,6,34.2,2,2,1,CHURN,5,0
451,5,34.2,1,1,1,CHURN,3,1
52,7,34.15,4,2,1,NEW,7,0
152,7,34.1,2,2,1,CHURN,5,0
155,6,34.1,2,2,1,CHURN,5,0
43,5,34.0,4,1,1,NEW,6,0
271,6,34.0,2,2,1,CHURN,5,1
282,6,34.0,1,2,1,CHURN,4,1
184,4,33.96,2,1,1,CHURN,4,0
6,2,33.9,4,1,1,NEW,6,0
168,2,33.9,2,1,1,CHURN,4,0
216,8,33.9,2,2,1,CHURN,5,0
466,4,33.9,1,1,1,CHURN,3,1
356,6,33.82,1,2,1,CHURN,4,1
184,7,33.71,2,2,1,CHURN,5,0
207,6,33.7,2,2,1,CHURN,5,0
348,6,33.7,1,2,1,CHURN,4,1
16,10,33.7,4,3,1,CHURN,8,0
0,7,33.6,4,2,1,NEW,7,0
7,6,33.6,4,2,1,NEW,7,0
333,5,33.55,1,1,1,CHURN,3,1
88,6,33.5,3,2,1,NEW,6,0
702,4,33.4,1,1,1,CHURN,3,1
390,6,33.4,1,2,1,CHURN,4,1
174,8,33.4,2,2,1,CHURN,5,0
137,4,33.4,3,1,1,NEW,5,0
487,6,33.35,1,2,1,CHURN,4,1
150,4,33.32,2,1,1,CHURN,4,0
54,6,33.3,4,2,1,NEW,7,0
437,7,33.3,1,2,1,CHURN,4,1
337,4,33.3,1,1,1,CHURN,3,1
117,7,33.22,3,2,1,NEW,6,0
35,2,33.2,4,1,1,NEW,6,0
392,4,33.2,1,1,1,CHURN,3,1
221,8,33.1,2,2,1,CHURN,5,0
19,6,33.02,4,2,1,NEW,7,0
77,2,33.0,3,1,1,NEW,5,0
576,4,33.0,1,1,1,CHURN,3,1
91,4,33.0,3,1,1,NEW,5,0
9,6,33.0,4,2,1,NEW,7,0
182,7,33.0,2,2,1,CHURN,5,0
80,7,32.9,3,2,1,NEW,6,0
166,8,32.9,2,2,1,CHURN,5,0
140,5,32.9,3,1,1,NEW,5,0
58,7,32.9,3,2,1,NEW,6,0
671,2,32.8,1,1,1,CHURN,3,1
163,5,32.8,2,1,1,CHURN,4,0
248,5,32.76,2,1,1,CHURN,4,1
659,5,32.7,1,1,1,CHURN,3,1
324,5,32.7,1,1,1,CHURN,3,1
165,4,32.66,2,1,1,CHURN,4,0
143,6,32.62,2,2,1,CHURN,5,0
362,6,32.6,1,2,1,CHURN,4,1
144,7,32.6,2,2,1,CHURN,5,0
454,4,32.6,1,1,1,CHURN,3,1
309,5,32.6,1,1,1,CHURN,3,1
522,6,32.54,1,2,1,CHURN,4,1
47,5,32.54,4,1,1,NEW,6,0
183,4,32.5,2,1,1,CHURN,4,0
522,6,32.5,1,2,1,CHURN,4,1
130,6,32.5,3,2,1,NEW,6,0
122,7,32.45,3,2,1,NEW,6,0
299,4,32.44,1,1,1,CHURN,3,1
76,5,32.4,3,1,1,NEW,5,0
131,4,32.4,3,1,1,NEW,5,0
223,6,32.4,2,2,1,CHURN,5,0
165,6,32.4,2,2,1,CHURN,5,0
3,6,32.3,4,2,1,NEW,7,0
380,6,32.3,1,2,1,CHURN,4,1
490,6,32.3,1,2,1,CHURN,4,1
173,4,32.3,2,1,1,CHURN,4,0
100,8,32.2,3,2,1,NEW,6,0
570,8,32.15,1,2,1,CHURN,4,1
475,4,32.12,1,1,1,CHURN,3,1
289,2,32.1,1,1,1,CHURN,3,1
31,8,32.0,4,2,1,NEW,7,0
22,4,32.0,4,1,1,NEW,6,0
160,7,31.9,2,2,1,CHURN,5,0
90,4,31.9,3,1,1,NEW,5,0
550,4,31.86,1,1,1,CHURN,3,1
263,6,31.84,2,2,1,CHURN,5,1
410,4,31.75,1,1,1,CHURN,3,1
20,8,31.74,4,2,1,NEW,7,0
137,7,31.74,3,2,1,NEW,6,0
399,6,31.7,1,2,1,CHURN,4,1
624,3,31.54,1,1,1,CHURN,3,1
244,4,31.5,2,1,1,CHURN,4,1
36,4,31.5,4,1,1,NEW,6,0
71,6,31.44,3,2,1,NEW,6,0
11,5,31.4,4,1,1,NEW,6,0
151,7,31.4,2,2,1,CHURN,5,0
87,6,31.4,3,2,1,NEW,6,0
130,8,31.3,3,2,1,NEW,6,0
280,4,31.2,2,1,1,CHURN,4,1
578,6,31.2,1,2,1,CHURN,4,1
347,4,31.1,1,1,1,CHURN,3,1
275,5,31.1,2,1,1,CHURN,4,1
65,9,31.1,3,3,1,CHURN,7,0
468,6,31.1,1,2,1,CHURN,4,1
290,4,31.1,1,1,1,CHURN,3,1
326,5,31.1,1,1,1,CHURN,3,1
297,9,31.0,1,3,1,LOYAL,5,1
304,7,31.0,1,2,1,CHURN,4,1
468,7,30.8,1,2,1,CHURN,4,1
265,6,30.8,2,2,1,CHURN,5,1
6,5,30.75,4,1,1,NEW,6,0
458,7,30.65,1,2,1,CHURN,4,1
655,2,30.62,1,1,1,CHURN,3,1
345,4,30.6,1,1,1,CHURN,3,1
377,8,30.6,1,2,1,CHURN,4,1
24,6,30.59,4,2,1,NEW,7,0
544,4,30.55,1,1,1,CHURN,3,1
267,5,30.5,2,1,1,CHURN,4,1
94,7,30.5,3,2,1,NEW,6,0
467,4,30.5,1,1,1,CHURN,3,1
56,5,30.44,4,1,1,NEW,6,0
323,4,30.35,1,1,1,CHURN,3,1
168,4,30.3,2,1,1,CHURN,4,0
36,4,30.25,4,1,1,NEW,6,0
160,5,30.2,2,1,1,CHURN,4,0
273,7,30.1,2,2,1,CHURN,5,1
31,6,30.0,4,2,1,NEW,7,0
507,2,30.0,1,1,1,CHURN,3,1
201,5,30.0,2,1,1,CHURN,4,0
347,5,30.0,1,1,1,CHURN,3,1
317,6,30.0,1,2,1,CHURN,4,1
573,3,30.0,1,1,1,CHURN,3,1
292,8,29.8,1,2,1,CHURN,4,1
562,7,29.75,1,2,1,CHURN,4,1
253,5,29.7,2,1,1,CHURN,4,1
567,2,29.7,1,1,1,CHURN,3,1
208,7,29.5,2,2,1,CHURN,5,0
66,8,29.45,3,2,1,NEW,6,0
266,6,29.4,2,2,1,CHURN,5,1
161,6,29.3,2,2,1,CHURN,5,0
382,6,29.22,1,2,1,CHURN,4,1
132,5,29.2,3,1,1,NEW,5,0
148,5,29.2,2,1,1,CHURN,4,0
303,7,29.2,1,2,1,CHURN,4,1
72,5,29.2,3,1,1,NEW,5,0
130,8,29.2,3,2,1,NEW,6,0
702,2,29.14,1,1,1,CHURN,3,1
275,3,29.14,2,1,1,CHURN,4,1
575,4,29.1,1,1,1,CHURN,3,1
323,9,29.1,1,3,1,LOYAL,5,1
576,4,29.0,1,1,1,CHURN,3,1
144,6,28.98,2,2,1,CHURN,5,0
172,4,28.9,2,1,1,CHURN,4,0
230,8,28.9,2,2,1,CHURN,5,0
186,6,28.8,2,2,1,CHURN,5,0
521,2,28.8,1,1,1,CHURN,3,1
266,6,28.74,2,2,1,CHURN,5,1
577,4,28.65,1,1,1,CHURN,3,1
250,7,28.6,2,2,1,CHURN,5,1
476,6,28.6,1,2,1,CHURN,4,1
234,4,28.6,2,1,1,CHURN,4,1
438,4,28.6,1,1,1,CHURN,3,1
403,2,28.6,1,1,1,CHURN,3,1
141,6,28.6,2,2,1,CHURN,5,0
74,8,28.5,3,2,1,NEW,6,0
36,10,28.5,4,3,1,CHURN,8,0
179,7,28.45,2,2,1,CHURN,5,0
355,5,28.4,1,1,1,CHURN,3,1
122,4,28.4,3,1,1,NEW,5,0
125,5,28.3,3,1,1,NEW,5,0
114,5,28.3,3,1,1,NEW,5,0
211,5,28.21,2,1,1,CHURN,4,0
148,6,28.2,2,2,1,CHURN,5,0
474,6,28.2,1,2,1,CHURN,4,1
460,2,28.2,1,1,1,CHURN,3,1
516,6,28.2,1,2,1,CHURN,4,1
284,6,28.2,1,2,1,CHURN,4,1
376,4,28.1,1,1,1,CHURN,3,1
145,4,28.1,2,1,1,CHURN,4,0
9,2,28.0,4,1,1,NEW,6,0
63,7,27.96,3,2,1,NEW,6,0
23,4,27.94,4,1,1,NEW,6,0
101,6,27.9,3,2,1,NEW,6,0
40,6,27.9,4,2,1,NEW,7,0
419,6,27.8,1,2,1,CHURN,4,1
21,7,27.76,4,2,1,NEW,7,0
187,4,27.75,2,1,1,CHURN,4,0
543,3,27.7,1,1,1,CHURN,3,1
193,5,27.7,2,1,1,CHURN,4,0
345,4,27.7,1,1,1,CHURN,3,1
586,4,27.6,1,1,1,CHURN,3,1
662,4,27.4,1,1,1,CHURN,3,1
57,5,27.4,3,1,1,NEW,5,0
330,8,27.4,1,2,1,CHURN,4,1
349,7,27.34,1,2,1,CHURN,4,1
539,5,27.3,1,1,1,CHURN,3,1
120,5,27.3,3,1,1,NEW,5,0
323,5,27.3,1,1,1,CHURN,3,1
612,2,27.24,1,1,1,CHURN,3,1
580,4,27.2,1,1,1,CHURN,3,1
137,4,27.1,3,1,1,NEW,5,0
131,6,27.1,3,2,1,NEW,6,0
454,6,27.1,1,2,1,CHURN,4,1
110,6,27.1,3,2,1,NEW,6,0
668,5,27.0,1,1,1,CHURN,3,1
304,2,27.0,1,1,1,CHURN,3,1
206,5,27.0,2,1,1,CHURN,4,0
121,8,27.0,3,2,1,NEW,6,0
375,4,27.0,1,1,1,CHURN,3,1
209,7,26.9,2,2,1,CHURN,5,0
408,5,26.9,1,1,1,CHURN,3,1
75,7,26.9,3,2,1,NEW,6,0
175,4,26.85,2,1,1,CHURN,4,0
0,5,26.8,4,1,1,NEW,6,0
460,2,26.8,1,1,1,CHURN,3,1
697,2,26.8,1,1,1,CHURN,3,1
134,8,26.7,3,2,1,NEW,6,0
117,6,26.5,3,2,1,NEW,6,0
182,6,26.4,2,2,1,CHURN,5,0
357,7,26.4,1,2,1,CHURN,4,1
265,4,26.36,2,1,1,CHURN,4,1
699,2,26.3,1,1,1,CHURN,3,1
104,5,26.3,3,1,1,NEW,5,0
376,4,26.3,1,1,1,CHURN,3,1
356,7,26.2,1,2,1,CHURN,4,1
14,4,26.2,4,1,1,NEW,6,0
455,4,26.1,1,1,1,CHURN,3,1
84,5,26.1,3,1,1,NEW,5,0
95,8,26.05,3,2,1,NEW,6,0
430,2,26.0,1,1,1,CHURN,3,1
274,5,26.0,2,1,1,CHURN,4,1
4,8,25.97,4,2,1,NEW,7,0
211,5,25.9,2,1,1,CHURN,4,0
607,6,25.9,1,2,1,CHURN,4,1
317,2,25.8,1,1,1,CHURN,3,1
607,6,25.8,1,2,1,CHURN,4,1
184,4,25.8,2,1,1,CHURN,4,0
218,6,25.7,2,2,1,CHURN,5,0
485,4,25.6,1,1,1,CHURN,3,1
146,7,25.6,2,2,1,CHURN,5,0
199,6,25.45,2,2,1,CHURN,5,0
99,10,25.44,3,3,1,CHURN,7,0
66,4,25.4,3,1,1,NEW,5,0
248,6,25.4,2,2,1,CHURN,5,1
235,7,25.3,2,2,1,CHURN,5,0
197,2,25.3,2,1,1,CHURN,4,1
66,3,25.3,3,1,1,NEW,5,0
6,4,25.2,4,1,1,NEW,6,0
355,4,25.2,1,1,1,CHURN,3,1
248,7,25.2,2,2,1,CHURN,5,1
459,4,25.2,1,1,1,CHURN,3,1
118,7,25.2,3,2,1,NEW,6,0
595,4,25.14,1,1,1,CHURN,3,1
506,5,25.1,1,1,1,CHURN,3,1
48,3,25.1,4,1,1,NEW,6,0
623,2,25.0,1,1,1,CHURN,3,1
258,6,25.0,2,2,1,CHURN,5,1
451,4,25.0,1,1,1,CHURN,3,1
253,5,24.82,2,1,1,CHURN,4,1
683,4,24.8,1,1,1,CHURN,3,1
589,2,24.7,1,1,1,CHURN,3,1
663,4,24.7,1,1,1,CHURN,3,1
81,2,24.7,3,1,1,NEW,5,0
24,6,24.7,4,2,1,NEW,7,0
240,4,24.6,2,1,1,CHURN,4,1
208,4,24.55,2,1,1,CHURN,4,1
204,4,24.5,2,1,1,CHURN,4,0
429,5,24.5,1,1,1,CHURN,3,1
270,4,24.5,2,1,1,CHURN,4,1
596,4,24.5,1,1,1,CHURN,3,1
547,6,24.4,1,2,1,CHURN,4,1
671,4,24.4,1,1,1,CHURN,3,1
667,2,24.4,1,1,1,CHURN,3,1
236,6,24.4,2,2,1,CHURN,5,1
115,6,24.3,3,2,1,NEW,6,0
323,6,24.3,1,2,1,CHURN,4,1
401,2,24.2,1,1,1,CHURN,3,1
43,2,24.2,4,1,1,NEW,6,0
7,2,24.1,4,1,1,NEW,6,0
706,4,24.0,1,1,1,CHURN,3,1
16,4,24.0,4,1,1,NEW,6,0
108,2,24.0,3,1,1,NEW,5,0
545,8,24.0,1,2,1,CHURN,4,1
185,4,23.9,2,1,1,CHURN,4,0
673,2,23.8,1,1,1,CHURN,3,1
73,6,23.8,3,2,1,NEW,6,0
209,4,23.8,2,1,1,CHURN,4,1
393,4,23.7,1,1,1,CHURN,3,1
74,2,23.7,3,1,1,NEW,5,0
642,2,23.7,1,1,1,CHURN,3,1
394,8,23.6,1,2,1,CHURN,4,1
203,5,23.52,2,1,1,CHURN,4,0
162,3,23.5,2,1,1,CHURN,4,0
317,4,23.5,1,1,1,CHURN,3,1
12,4,23.48,4,1,1,NEW,6,0
25,7,23.4,4,2,1,NEW,7,0
310,2,23.4,1,1,1,CHURN,3,1
341,6,23.3,1,2,1,CHURN,4,1
95,4,23.3,3,1,1,NEW,5,0
180,4,23.2,2,1,1,CHURN,4,0
30,4,23.15,4,1,1,NEW,6,0
337,5,23.1,1,1,1,CHURN,3,1
244,4,23.1,2,1,1,CHURN,4,1
210,8,23.1,2,2,1,CHURN,5,0
412,6,23.1,1,2,1,CHURN,4,1
382,6,23.0,1,2,1,CHURN,4,1
112,4,23.0,3,1,1,NEW,5,0
73,7,23.0,3,2,1,NEW,6,0
74,8,22.85,3,2,1,NEW,6,0
507,2,22.8,1,1,1,CHURN,3,1
182,2,22.8,2,1,1,CHURN,4,1
543,6,22.8,1,2,1,CHURN,4,1
67,4,22.7,3,1,1,NEW,5,0
0,6,22.7,4,2,1,NEW,7,0
276,4,22.7,2,1,1,CHURN,4,1
126,5,22.6,3,1,1,NEW,5,0
232,4,22.6,2,1,1,CHURN,4,1
28,4,22.56,4,1,1,NEW,6,0
48,4,22.56,4,1,1,NEW,6,0
15,8,22.5,4,2,1,NEW,7,0
298,4,22.5,1,1,1,CHURN,3,1
526,2,22.4,1,1,1,CHURN,3,1
300,7,22.4,1,2,1,CHURN,4,1
329,2,22.4,1,1,1,CHURN,3,1
446,8,22.35,1,2,1,CHURN,4,1
478,4,22.3,1,1,1,CHURN,3,1
279,2,22.2,2,1,1,CHURN,4,1
248,7,22.15,2,2,1,CHURN,5,1
412,4,22.1,1,1,1,CHURN,3,1
179,5,22.05,2,1,1,CHURN,4,0
543,2,21.96,1,1,1,CHURN,3,1
169,8,21.9,2,2,1,CHURN,5,0
226,8,21.9,2,2,1,CHURN,5,0
381,2,21.9,1,1,1,CHURN,3,1
210,5,21.8,2,1,1,CHURN,4,0
551,4,21.8,1,1,1,CHURN,3,1
323,7,21.8,1,2,1,CHURN,4,1
121,4,21.7,3,1,1,NEW,5,0
197,4,21.6,2,1,1,CHURN,4,0
56,6,21.6,4,2,1,NEW,7,0
504,2,21.6,1,1,1,CHURN,3,1
7,4,21.6,4,1,1,NEW,6,0
137,4,21.53,3,1,1,NEW,5,0
215,6,21.5,2,2,1,CHURN,5,0
45,4,21.4,4,1,1,NEW,6,0
304,6,21.3,1,2,1,CHURN,4,1
442,3,21.2,1,1,1,CHURN,3,1
206,4,21.2,2,1,1,CHURN,4,1
75,4,21.1,3,1,1,NEW,5,0
310,5,21.1,1,1,1,CHURN,3,1
377,5,21.1,1,1,1,CHURN,3,1
116,5,21.0,3,1,1,NEW,5,0
482,2,21.0,1,1,1,CHURN,3,1
574,2,21.0,1,1,1,CHURN,3,1
647,6,21.0,1,2,1,CHURN,4,1
578,2,20.9,1,1,1,CHURN,3,1
114,7,20.9,3,2,1,NEW,6,0
333,4,20.8,1,1,1,CHURN,3,1
492,2,20.75,1,1,1,CHURN,3,1
145,5,20.7,2,1,1,CHURN,4,0
386,7,20.7,1,2,1,CHURN,4,1
182,4,20.7,2,1,1,CHURN,4,0
352,2,20.6,1,1,1,CHURN,3,1
623,2,20.6,1,1,1,CHURN,3,1
422,4,20.6,1,1,1,CHURN,3,1
329,2,20.6,1,1,1,CHURN,3,1
45,4,20.6,4,1,1,NEW,6,0
294,2,20.55,1,1,1,CHURN,3,1
287,2,20.4,1,1,1,CHURN,3,1
637,2,20.4,1,1,1,CHURN,3,1
545,2,20.16,1,1,1,CHURN,3,1
635,3,20.1,1,1,1,CHURN,3,1
542,6,20.1,1,2,1,CHURN,4,1
137,4,20.05,3,1,1,NEW,5,0
464,2,20.0,1,1,1,CHURN,3,1
470,4,20.0,1,1,1,CHURN,3,1
145,7,20.0,2,2,1,CHURN,5,0
479,3,20.0,1,1,1,CHURN,3,1
566,6,19.92,1,2,1,CHURN,4,1
12,6,19.92,4,2,1,NEW,7,0
462,4,19.92,1,1,1,CHURN,3,1
567,4,19.8,1,1,1,CHURN,3,1
669,3,19.8,1,1,1,CHURN,3,1
14,5,19.8,4,1,1,NEW,6,0
525,7,19.7,1,2,1,CHURN,4,1
462,4,19.7,1,1,1,CHURN,3,1
393,4,19.62,1,1,1,CHURN,3,1
350,2,19.6,1,1,1,CHURN,3,1
118,6,19.6,3,2,1,NEW,6,0
27,4,19.57,4,1,1,NEW,6,0
77,4,19.5,3,1,1,NEW,5,0
205,2,19.5,2,1,1,CHURN,4,1
86,4,19.5,3,1,1,NEW,5,0
6,2,19.4,4,1,1,NEW,6,0
598,4,19.4,1,1,1,CHURN,3,1
1,6,19.4,4,2,1,NEW,7,0
405,4,19.3,1,1,1,CHURN,3,1
257,6,19.2,2,2,1,CHURN,5,1
483,6,19.2,1,2,1,CHURN,4,1
4,6,19.2,4,2,1,NEW,7,0
312,4,19.0,1,1,1,CHURN,3,1
572,4,19.0,1,1,1,CHURN,3,1
365,6,19.0,1,2,1,CHURN,4,1
402,2,18.9,1,1,1,CHURN,3,1
414,2,18.9,1,1,1,CHURN,3,1
106,4,18.8,3,1,1,NEW,5,0
223,2,18.8,2,1,1,CHURN,4,1
504,3,18.7,1,1,1,CHURN,3,1
163,4,18.7,2,1,1,CHURN,4,0
233,7,18.7,2,2,1,CHURN,5,0
61,4,18.64,3,1,1,NEW,5,0
169,5,18.6,2,1,1,CHURN,4,0
16,4,18.6,4,1,1,NEW,6,0
259,4,18.5,2,1,1,CHURN,4,1
462,3,18.44,1,1,1,CHURN,3,1
368,6,18.4,1,2,1,CHURN,4,1
106,7,18.2,3,2,1,NEW,6,0
174,4,18.1,2,1,1,CHURN,4,0
695,2,18.0,1,1,1,CHURN,3,1
344,6,18.0,1,2,1,CHURN,4,1
102,2,18.0,3,1,1,NEW,5,0
393,2,18.0,1,1,1,CHURN,3,1
263,4,18.0,2,1,1,CHURN,4,1
133,4,17.9,3,1,1,NEW,5,0
442,4,17.8,1,1,1,CHURN,3,1
230,5,17.8,2,1,1,CHURN,4,1
591,5,17.76,1,1,1,CHURN,3,1
337,5,17.7,1,1,1,CHURN,3,1
586,2,17.6,1,1,1,CHURN,3,1
90,4,17.6,3,1,1,NEW,5,0
708,4,17.6,1,1,1,CHURN,3,1
95,6,17.6,3,2,1,NEW,6,0
641,3,17.6,1,1,1,CHURN,3,1
242,6,17.5,2,2,1,CHURN,5,1
102,2,17.4,3,1,1,NEW,5,0
420,4,17.4,1,1,1,CHURN,3,1
452,4,17.4,1,1,1,CHURN,3,1
5,2,17.3,4,1,1,NEW,6,0
36,4,17.2,4,1,1,NEW,6,0
423,2,17.2,1,1,1,CHURN,3,1
460,3,17.1,1,1,1,CHURN,3,1
136,2,17.1,3,1,1,NEW,5,0
468,2,17.1,1,1,1,CHURN,3,1
381,4,17.09,1,1,1,CHURN,3,1
574,4,16.9,1,1,1,CHURN,3,1
702,2,16.9,1,1,1,CHURN,3,1
4,4,16.85,4,1,1,NEW,6,0
18,5,16.8,4,1,1,NEW,6,0
564,5,16.8,1,1,1,CHURN,3,1
496,4,16.8,1,1,1,CHURN,3,1
613,2,16.8,1,1,1,CHURN,3,1
97,4,16.8,3,1,1,NEW,5,0
55,6,16.7,4,2,1,NEW,7,0
189,4,16.7,2,1,1,CHURN,4,0
192,4,16.65,2,1,1,CHURN,4,0
142,4,16.6,2,1,1,CHURN,4,0
20,5,16.6,4,1,1,NEW,6,0
310,3,16.6,1,1,1,CHURN,3,1
156,4,16.6,2,1,1,CHURN,4,0
222,4,16.5,2,1,1,CHURN,4,1
75,2,16.4,3,1,1,NEW,5,0
581,3,16.4,1,1,1,CHURN,3,1
48,5,16.4,4,1,1,NEW,6,0
362,4,16.4,1,1,1,CHURN,3,1
291,2,16.35,1,1,1,CHURN,3,1
139,3,16.3,3,1,1,NEW,5,0
423,2,16.2,1,1,1,CHURN,3,1
435,2,16.2,1,1,1,CHURN,3,1
291,2,16.0,1,1,1,CHURN,3,1
332,5,16.0,1,1,1,CHURN,3,1
494,4,15.9,1,1,1,CHURN,3,1
518,7,15.8,1,2,1,CHURN,4,1
393,2,15.7,1,1,1,CHURN,3,1
103,4,15.7,3,1,1,NEW,5,0
549,2,15.7,1,1,1,CHURN,3,1
389,8,15.7,1,2,1,CHURN,4,1
399,4,15.6,1,1,1,CHURN,3,1
51,3,15.6,4,1,1,NEW,6,0
78,4,15.4,3,1,1,NEW,5,0
495,2,15.4,1,1,1,CHURN,3,1
268,2,15.4,2,1,1,CHURN,4,1
155,2,15.3,2,1,1,CHURN,4,0
497,6,15.3,1,2,1,CHURN,4,1
